comment_id,video_id,channel_title,platform,text_raw,text_clean,language_detected,like_count,reply_count,published_at,extracted_at,vader_compound,vader_pos,vader_neg,vader_label,transformer_label,transformer_score,ensemble_label,sentiment_confidence
cmt_00454,vid_0024,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,76,0,2025-11-20 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00455,vid_0061,PolicyPulse,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,135,4,2025-12-09 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_00456,vid_0015,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,10,16,2026-04-18 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00457,vid_0049,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,62,12,2025-11-04 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_00458,vid_0040,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,106,1,2026-02-09 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00459,vid_0058,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,70,14,2026-01-04 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00460,vid_0043,PolicyPulse,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,19,14,2026-03-05 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_00462,vid_0047,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,14,4,2026-02-18 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00463,vid_0068,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,127,15,2025-08-23 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00464,vid_0047,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,18,5,2026-02-16 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00465,vid_0055,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,22,9,2025-12-14 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00466,vid_0053,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,46,1,2026-03-22 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00467,vid_0038,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,42,10,2025-06-05 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00470,vid_0028,PolicyPulse,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,42,2,2025-09-01 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00472,vid_0036,CiviqueMontréal,youtube,Can you do a follow-up on the economic impact?,can you do a follow-up on the economic impact?,en,103,8,2026-02-03 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00474,vid_0024,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,113,2,2025-11-19 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00475,vid_0001,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,68,6,2025-05-10 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00477,vid_0047,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,77,15,2026-02-17 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00478,vid_0068,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,14,15,2025-08-25 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00480,vid_0072,CiviqueMontréal,youtube,You clearly don't understand how policy works.,you clearly don't understand how policy works.,en,75,12,2025-11-02 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.4019,0.31,0.0,positive,,,positive,0.4019
cmt_00481,vid_0074,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,6,7,2025-05-31 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00482,vid_0076,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,119,6,2025-12-02 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00483,vid_0079,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,67,2,2025-07-27 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00485,vid_0037,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,7,14,2025-07-11 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00487,vid_0033,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,75,19,2026-04-24 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00488,vid_0077,CiviqueMontréal,youtube,What about the provincial angle?,what about the provincial angle?,en,108,17,2026-01-27 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00489,vid_0035,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,128,17,2025-08-09 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00490,vid_0026,PolicyPulse,youtube,"Terrible take, you missed the entire point.","terrible take, you missed the entire point.",en,34,3,2025-09-02 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.6486,0.0,0.515,negative,,,negative,0.6486
cmt_00492,vid_0057,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,76,13,2026-03-23 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00494,vid_0036,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,15,17,2026-02-02 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00495,vid_0045,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,135,8,2026-03-09 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00496,vid_0059,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,83,2,2026-01-18 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_00497,vid_0019,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,19,5,2025-08-12 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00500,vid_0008,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,117,3,2025-08-24 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00502,vid_0020,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,113,4,2025-10-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00504,vid_0072,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,147,6,2025-11-03 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00505,vid_0026,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,3,4,2025-08-31 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00506,vid_0023,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,52,18,2025-07-20 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00507,vid_0040,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,47,0,2026-02-09 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00509,vid_0034,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,120,15,2026-01-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00511,vid_0061,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,98,2,2025-12-07 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00512,vid_0053,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,120,12,2026-03-22 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00514,vid_0068,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,69,5,2025-08-25 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_00515,vid_0031,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.","interesting perspective, but i'd like to see more data.",en,131,3,2025-11-03 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.421,0.0,positive,,,positive,0.6249
cmt_00516,vid_0068,CiviqueMontréal,youtube,"À voir, j'attends la suite.","à voir, j'attends la suite.",en,113,6,2025-08-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00517,vid_0040,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,good overview but you skipped the indigenous perspective.,en,38,7,2026-02-08 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.2382,0.218,0.0,positive,,,positive,0.2382
cmt_00518,vid_0003,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,91,11,2025-11-20 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00520,vid_0000,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,86,16,2025-09-03 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00521,vid_0011,PolicyPulse,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,25,4,2026-02-18 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00522,vid_0024,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,24,18,2025-11-20 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00524,vid_0026,PolicyPulse,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,1,1,2025-09-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00525,vid_0040,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,99,7,2026-02-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00526,vid_0031,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.","c'est n'importe quoi, aucune rigueur.",en,38,3,2025-11-03 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00527,vid_0025,PolicyPulse,youtube,What about the provincial angle?,what about the provincial angle?,en,107,9,2025-10-02 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00530,vid_0073,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,87,18,2026-01-16 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00531,vid_0075,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,53,13,2026-03-31 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00532,vid_0058,PolicyPulse,youtube,"I learned so much from this video, keep it up!","i learned so much from this video, keep it up!",en,82,17,2026-01-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00533,vid_0020,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,10,11,2025-10-30 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00534,vid_0009,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,88,13,2025-07-01 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00536,vid_0039,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,140,7,2025-11-24 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00537,vid_0042,PolicyPulse,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,9,9,2026-04-29 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00538,vid_0043,PolicyPulse,youtube,"Great analysis, very informative and balanced.","great analysis, very informative and balanced.",en,28,3,2026-03-07 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.6249,0.451,0.0,positive,,,positive,0.6249
cmt_00539,vid_0020,CiviqueMontréal,youtube,What about the provincial angle?,what about the provincial angle?,en,58,4,2025-10-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00541,vid_0047,CiviqueMontréal,youtube,"This is propaganda, plain and simple.","this is propaganda, plain and simple.",en,78,2,2026-02-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.25,0.0,0.286,negative,,,negative,0.25
cmt_00542,vid_0072,CiviqueMontréal,youtube,"Excellent travail, très équilibré.","excellent travail, très équilibré.",en,106,8,2025-11-04 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5719,0.552,0.0,positive,,,positive,0.5719
cmt_00543,vid_0055,CiviqueMontréal,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,68,0,2025-12-14 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00544,vid_0035,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,105,15,2025-08-08 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00546,vid_0074,CiviqueMontréal,youtube,Stop spreading misinformation!,stop spreading misinformation!,en,88,16,2025-05-31 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.5848,0.0,0.827,negative,,,negative,0.5848
cmt_00547,vid_0069,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!","this is such an important topic, thank you for covering it!",en,83,14,2025-11-29 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5562,0.338,0.0,positive,,,positive,0.5562
cmt_00549,vid_0015,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!","très bon contenu, merci pour l'analyse!",en,105,6,2026-04-18 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00550,vid_0055,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.","this is completely biased, i can't believe this.",en,106,15,2025-12-14 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,-0.3384,0.0,0.255,negative,,,negative,0.3384
cmt_00551,vid_0015,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,finally someone explaining this clearly. subscribed!,en,145,3,2026-04-20 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.5294,0.406,0.0,positive,,,positive,0.5294
cmt_00552,vid_0046,PolicyPulse,youtube,Exactly what I needed to understand the issue.,exactly what i needed to understand the issue.,en,90,5,2025-05-14 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00554,vid_0076,PolicyPulse,youtube,Contenu très partial et inexact.,contenu très partial et inexact.,en,46,15,2025-12-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00555,vid_0037,CiviqueMontréal,youtube,Et le point de vue des provinces?,et le point de vue des provinces?,fr,65,1,2025-07-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
cmt_00556,vid_0062,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,i wonder what the polling numbers say about this.,en,43,11,2025-10-17 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00,0.0,0.0,0.0,neutral,,,neutral,0.0
