comment_id,video_id,channel_title,platform,text,like_count,reply_count,published_at,extracted_at
cmt_00483,vid_0079,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",67,2,2025-07-27 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00484,vid_0040,CiviqueMontréal,youtube,What about the provincial angle?,22,19,2026-02-07 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00485,vid_0037,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,7,14,2025-07-11 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00486,vid_0078,PolicyPulse,youtube,What about the provincial angle?,6,1,2026-03-14 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00487,vid_0033,PolicyPulse,youtube,Contenu très partial et inexact.,75,19,2026-04-24 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00488,vid_0077,CiviqueMontréal,youtube,What about the provincial angle?,108,17,2026-01-27 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00489,vid_0035,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",128,17,2025-08-09 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00490,vid_0026,PolicyPulse,youtube,"Terrible take, you missed the entire point.",34,3,2025-09-02 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00491,vid_0024,PolicyPulse,youtube,"I learned so much from this video, keep it up!",58,11,2025-11-18 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00492,vid_0057,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",76,13,2026-03-23 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00493,vid_0021,PolicyPulse,youtube,"I learned so much from this video, keep it up!",52,6,2025-09-14 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00494,vid_0036,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",15,17,2026-02-02 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00495,vid_0045,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",135,8,2026-03-09 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00496,vid_0059,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",83,2,2026-01-18 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00497,vid_0019,PolicyPulse,youtube,What about the provincial angle?,19,5,2025-08-12 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00498,vid_0072,CiviqueMontréal,youtube,"À voir, j'attends la suite.",22,14,2025-11-03 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00499,vid_0057,PolicyPulse,youtube,"Terrible take, you missed the entire point.",51,10,2026-03-22 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00500,vid_0008,PolicyPulse,youtube,I wonder what the polling numbers say about this.,117,3,2025-08-24 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00501,vid_0049,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",139,12,2025-11-03 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00502,vid_0020,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",113,4,2025-10-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00503,vid_0021,PolicyPulse,youtube,"Great analysis, very informative and balanced.",41,5,2025-09-12 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00504,vid_0072,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",147,6,2025-11-03 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00505,vid_0026,PolicyPulse,youtube,Exactly what I needed to understand the issue.,3,4,2025-08-31 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00506,vid_0023,CiviqueMontréal,youtube,Contenu très partial et inexact.,52,18,2025-07-20 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00507,vid_0040,CiviqueMontréal,youtube,"À voir, j'attends la suite.",47,0,2026-02-09 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00508,vid_0005,CiviqueMontréal,youtube,Contenu très partial et inexact.,71,17,2025-06-08 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00509,vid_0034,PolicyPulse,youtube,Stop spreading misinformation!,120,15,2026-01-05 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00510,vid_0005,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,139,19,2025-06-09 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00511,vid_0061,PolicyPulse,youtube,"Great analysis, very informative and balanced.",98,2,2025-12-07 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00512,vid_0053,PolicyPulse,youtube,Contenu très partial et inexact.,120,12,2026-03-22 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00513,vid_0068,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",41,19,2025-08-24 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00514,vid_0068,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",69,5,2025-08-25 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00515,vid_0031,PolicyPulse,youtube,"Interesting perspective, but I'd like to see more data.",131,3,2025-11-03 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00516,vid_0068,CiviqueMontréal,youtube,"À voir, j'attends la suite.",113,6,2025-08-25 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00517,vid_0040,CiviqueMontréal,youtube,Good overview but you skipped the Indigenous perspective.,38,7,2026-02-08 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00518,vid_0003,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,91,11,2025-11-20 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00519,vid_0033,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",38,13,2026-04-24 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00520,vid_0000,PolicyPulse,youtube,Contenu très partial et inexact.,86,16,2025-09-03 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00521,vid_0011,PolicyPulse,youtube,I wonder what the polling numbers say about this.,25,4,2026-02-18 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00522,vid_0024,PolicyPulse,youtube,Exactly what I needed to understand the issue.,24,18,2025-11-20 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00523,vid_0009,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,108,5,2025-06-30 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00524,vid_0026,PolicyPulse,youtube,Stop spreading misinformation!,1,1,2025-09-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00525,vid_0040,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",99,7,2026-02-07 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00526,vid_0031,PolicyPulse,youtube,"C'est n'importe quoi, aucune rigueur.",38,3,2025-11-03 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00527,vid_0025,PolicyPulse,youtube,What about the provincial angle?,107,9,2025-10-02 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00528,vid_0037,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,108,19,2025-07-11 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00529,vid_0036,CiviqueMontréal,youtube,You clearly don't understand how policy works.,72,15,2026-02-04 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00530,vid_0073,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",87,18,2026-01-16 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00531,vid_0075,CiviqueMontréal,youtube,"Great analysis, very informative and balanced.",53,13,2026-03-31 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00532,vid_0058,PolicyPulse,youtube,"I learned so much from this video, keep it up!",82,17,2026-01-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00533,vid_0020,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,10,11,2025-10-30 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00534,vid_0009,PolicyPulse,youtube,"Très bon contenu, merci pour l'analyse!",88,13,2025-07-01 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00535,vid_0007,CiviqueMontréal,youtube,"C'est n'importe quoi, aucune rigueur.",112,8,2026-01-03 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00536,vid_0039,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,140,7,2025-11-24 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00537,vid_0042,PolicyPulse,youtube,"Excellent travail, très équilibré.",9,9,2026-04-29 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00538,vid_0043,PolicyPulse,youtube,"Great analysis, very informative and balanced.",28,3,2026-03-07 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00539,vid_0020,CiviqueMontréal,youtube,What about the provincial angle?,58,4,2025-10-31 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00540,vid_0055,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",2,7,2025-12-14 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00541,vid_0047,CiviqueMontréal,youtube,"This is propaganda, plain and simple.",78,2,2026-02-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00542,vid_0072,CiviqueMontréal,youtube,"Excellent travail, très équilibré.",106,8,2025-11-04 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00543,vid_0055,CiviqueMontréal,youtube,Contenu très partial et inexact.,68,0,2025-12-14 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00544,vid_0035,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,105,15,2025-08-08 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00545,vid_0040,CiviqueMontréal,youtube,Et le point de vue des provinces?,130,11,2026-02-08 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00546,vid_0074,CiviqueMontréal,youtube,Stop spreading misinformation!,88,16,2025-05-31 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00547,vid_0069,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",83,14,2025-11-29 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00548,vid_0012,PolicyPulse,youtube,Et le point de vue des provinces?,73,8,2026-01-19 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00549,vid_0015,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",105,6,2026-04-18 14:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00550,vid_0055,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",106,15,2025-12-14 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00551,vid_0015,CiviqueMontréal,youtube,Finally someone explaining this clearly. Subscribed!,145,3,2026-04-20 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00552,vid_0046,PolicyPulse,youtube,Exactly what I needed to understand the issue.,90,5,2025-05-14 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00553,vid_0003,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,6,17,2025-11-19 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00554,vid_0076,PolicyPulse,youtube,Contenu très partial et inexact.,46,15,2025-12-02 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00555,vid_0037,CiviqueMontréal,youtube,Et le point de vue des provinces?,65,1,2025-07-09 23:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00556,vid_0062,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,43,11,2025-10-17 21:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00557,vid_0071,CiviqueMontréal,youtube,Contenu très partial et inexact.,11,7,2025-06-01 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00558,vid_0000,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,22,5,2025-09-03 19:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00559,vid_0013,PolicyPulse,youtube,Contenu très partial et inexact.,74,12,2026-03-21 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00560,vid_0067,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",3,8,2025-10-18 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00561,vid_0006,PolicyPulse,youtube,"I learned so much from this video, keep it up!",147,6,2025-10-13 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00562,vid_0009,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,63,9,2025-07-02 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00563,vid_0046,PolicyPulse,youtube,"Great analysis, very informative and balanced.",124,6,2025-05-12 09:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00564,vid_0058,PolicyPulse,youtube,Good overview but you skipped the Indigenous perspective.,31,17,2026-01-05 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00565,vid_0029,PolicyPulse,youtube,"Bonne vidéo, mais manque de sources.",10,6,2025-05-28 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00566,vid_0055,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",142,5,2025-12-14 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00567,vid_0057,PolicyPulse,youtube,Merci de couvrir ces sujets importants.,129,14,2026-03-24 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00568,vid_0006,PolicyPulse,youtube,"This is such an important topic, thank you for covering it!",133,1,2025-10-14 15:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00569,vid_0068,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",82,15,2025-08-24 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00570,vid_0022,PolicyPulse,youtube,Et le point de vue des provinces?,4,10,2025-12-19 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00571,vid_0079,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,124,18,2025-07-25 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00572,vid_0023,CiviqueMontréal,youtube,"Terrible take, you missed the entire point.",16,13,2025-07-22 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00573,vid_0054,PolicyPulse,youtube,"Excellent travail, très équilibré.",62,1,2025-07-26 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00574,vid_0027,CiviqueMontréal,youtube,I wonder what the polling numbers say about this.,64,6,2026-04-01 02:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00575,vid_0024,PolicyPulse,youtube,"Excellent travail, très équilibré.",54,0,2025-11-18 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00576,vid_0064,CiviqueMontréal,youtube,Et le point de vue des provinces?,86,2,2025-06-09 08:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00577,vid_0055,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",35,8,2025-12-14 10:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00578,vid_0045,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",44,15,2026-03-08 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00579,vid_0078,PolicyPulse,youtube,"Great analysis, very informative and balanced.",112,2,2026-03-13 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00580,vid_0067,CiviqueMontréal,youtube,Stop spreading misinformation!,126,7,2025-10-17 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00581,vid_0000,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,148,19,2025-09-03 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00582,vid_0031,PolicyPulse,youtube,Finally someone explaining this clearly. Subscribed!,58,11,2025-11-04 20:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00583,vid_0047,CiviqueMontréal,youtube,Stop spreading misinformation!,112,9,2026-02-18 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00584,vid_0031,PolicyPulse,youtube,"Excellent travail, très équilibré.",79,11,2025-11-05 05:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00585,vid_0023,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,139,10,2025-07-22 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00586,vid_0072,CiviqueMontréal,youtube,"À voir, j'attends la suite.",29,10,2025-11-04 18:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00587,vid_0038,CiviqueMontréal,youtube,"I learned so much from this video, keep it up!",35,19,2025-06-05 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00588,vid_0010,PolicyPulse,youtube,"This is completely biased, I can't believe this.",114,2,2025-06-27 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00589,vid_0015,CiviqueMontréal,youtube,Contenu très partial et inexact.,14,3,2026-04-20 16:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00590,vid_0074,CiviqueMontréal,youtube,"Très bon contenu, merci pour l'analyse!",8,13,2025-06-01 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00591,vid_0050,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",124,17,2025-11-01 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00592,vid_0070,CiviqueMontréal,youtube,Exactly what I needed to understand the issue.,138,13,2025-11-23 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00593,vid_0076,PolicyPulse,youtube,Can you do a follow-up on the economic impact?,99,8,2025-12-03 07:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00594,vid_0053,PolicyPulse,youtube,Contenu très partial et inexact.,74,3,2026-03-21 00:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00595,vid_0016,CiviqueMontréal,youtube,What about the provincial angle?,72,16,2026-04-18 17:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00596,vid_0004,CiviqueMontréal,youtube,"Interesting perspective, but I'd like to see more data.",127,11,2026-01-21 06:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00597,vid_0046,PolicyPulse,youtube,I wonder what the polling numbers say about this.,108,3,2025-05-13 22:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00598,vid_0022,PolicyPulse,youtube,Et le point de vue des provinces?,142,10,2025-12-17 01:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00599,vid_0048,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",40,16,2025-11-24 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00600,vid_0078,PolicyPulse,youtube,Et le point de vue des provinces?,49,1,2026-03-14 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00601,vid_0047,CiviqueMontréal,youtube,"This is such an important topic, thank you for covering it!",110,17,2026-02-18 11:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00602,vid_0030,PolicyPulse,youtube,I wonder what the polling numbers say about this.,44,6,2026-03-07 04:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00603,vid_0035,CiviqueMontréal,youtube,"This is completely biased, I can't believe this.",108,7,2025-08-09 13:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00604,vid_0021,PolicyPulse,youtube,"Great analysis, very informative and balanced.",117,2,2025-09-13 03:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
cmt_00605,vid_0015,CiviqueMontréal,youtube,Merci de couvrir ces sujets importants.,141,7,2026-04-19 12:00:51.508006+00:00,2026-04-30 00:00:51.508006+00:00
